@relation dataset

@attribute ID numeric
@attribute Timestamp numeric
@attribute 'Training round' numeric
@attribute hand_0_posX numeric
@attribute hand_0_posY numeric
@attribute hand_0_posZ numeric
@attribute hand_0_normX numeric
@attribute hand_0_normY numeric
@attribute hand_0_normZ numeric
@attribute h0_finger_0posX numeric
@attribute h0_finger_0posY numeric
@attribute h0_finger_0posZ numeric
@attribute h0_finger_0velX numeric
@attribute h0_finger_0velY numeric
@attribute h0_finger_0velZ numeric
@attribute h0_finger_1posX numeric
@attribute h0_finger_1posY numeric
@attribute h0_finger_1posZ numeric
@attribute h0_finger_1velX numeric
@attribute h0_finger_1velY numeric
@attribute h0_finger_1velZ numeric
@attribute h0_finger_2posX numeric
@attribute h0_finger_2posY numeric
@attribute h0_finger_2posZ numeric
@attribute h0_finger_2velX numeric
@attribute h0_finger_2velY numeric
@attribute h0_finger_2velZ numeric
@attribute h0_finger_3posX numeric
@attribute h0_finger_3posY numeric
@attribute h0_finger_3posZ numeric
@attribute h0_finger_3velX numeric
@attribute h0_finger_3velY numeric
@attribute h0_finger_3velZ numeric
@attribute h0_finger_4posX numeric
@attribute h0_finger_4posY numeric
@attribute h0_finger_4posZ numeric
@attribute h0_finger_4velX numeric
@attribute h0_finger_4velY numeric
@attribute h0_finger_4velZ numeric
@attribute hand_1_posX numeric
@attribute hand_1_posY numeric
@attribute hand_1_posZ numeric
@attribute hand_1_normX numeric
@attribute hand_1_normY numeric
@attribute hand_1_normZ numeric
@attribute h1_finger_0posX numeric
@attribute h1_finger_0posY numeric
@attribute h1_finger_0posZ numeric
@attribute h1_finger_0velX numeric
@attribute h1_finger_0velY numeric
@attribute h1_finger_0velZ numeric
@attribute h1_finger_1posX numeric
@attribute h1_finger_1posY numeric
@attribute h1_finger_1posZ numeric
@attribute h1_finger_1velX numeric
@attribute h1_finger_1velY numeric
@attribute h1_finger_1velZ numeric
@attribute h1_finger_2posX numeric
@attribute h1_finger_2posY numeric
@attribute h1_finger_2posZ numeric
@attribute h1_finger_2velX numeric
@attribute h1_finger_2velY numeric
@attribute h1_finger_2velZ numeric
@attribute h1_finger_3posX numeric
@attribute h1_finger_3posY numeric
@attribute h1_finger_3posZ numeric
@attribute h1_finger_3velX numeric
@attribute h1_finger_3velY numeric
@attribute h1_finger_3velZ numeric
@attribute h1_finger_4posX numeric
@attribute h1_finger_4posY numeric
@attribute h1_finger_4posZ numeric
@attribute h1_finger_4velX numeric
@attribute h1_finger_4velY numeric
@attribute h1_finger_4velZ numeric
@attribute Beat# {0,1,2,3}

@data
1027,144300002,6,9.595795,-208.051727,20.417709,0.01778,-0.990251,-0.138152,-18.896179,-178.093628,-108.469498,-3.720367,-351.244873,-1.794159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1028,144300036,6,9.376129,-208.06543,20.069702,0.018493,-0.990304,-0.13768,-19.096405,-178.150986,-108.427338,-5.381317,-349.237976,1.250046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1029,144300071,6,9.248322,-208.102386,20.200653,0.018661,-0.990282,-0.137817,-19.306183,-178.351624,-108.345154,-5.62558,-352.571594,2.096725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1030,144300104,6,9.082001,-208.118774,20.111755,0.018364,-0.990312,-0.13764,-19.522217,-178.540924,-108.398544,-5.857849,-352.475037,-1.006714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1031,144300138,6,9.024811,-208.162186,20.602051,0.018468,-0.990214,-0.138333,-19.708527,-178.615631,-108.423401,-5.248444,-349.984619,-0.414764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1032,144300172,6,8.906158,-208.10878,20.651245,0.018177,-0.990264,-0.138013,-19.867645,-178.642014,-108.476578,-4.668213,-348.949188,-1.103897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1033,144300206,6,8.906158,-208.10878,20.651245,0.018177,-0.990264,-0.138013,-19.867645,-178.642014,-108.476578,-4.668213,-348.949188,-1.103897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1034,144300240,6,8.906158,-208.10878,20.651245,0.018177,-0.990264,-0.138013,-19.867645,-178.642014,-108.476578,-4.668213,-348.949188,-1.103897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1035,144300274,6,8.836212,-207.666229,20.357834,0.01742,-0.990028,-0.139788,-19.955597,-178.408508,-108.785194,-2.779114,-347.299225,-2.065094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1036,144300309,6,8.765961,-207.431152,20.133469,0.016435,-0.98989,-0.140884,-19.977264,-178.092896,-108.784554,-3.263214,-343.012848,1.048401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1037,144300344,6,8.644897,-207.264877,19.844696,0.016552,-0.989778,-0.141656,-20.068054,-177.889648,-108.774643,-3.94043,-344.237427,0.914719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1038,144300378,6,8.587311,-207.34436,20.096848,0.016111,-0.989858,-0.141147,-20.181671,-178.003967,-108.700241,-4.05603,-351.061584,2.150009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1039,144300412,6,8.550201,-207.590851,20.247986,0.016158,-0.989821,-0.141395,-20.235504,-178.225357,-108.770157,-2.354584,-353.37323,-1.35701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1040,144300446,6,8.54599,-207.847351,20.388428,0.01693,-0.989798,-0.141468,-20.305756,-178.467896,-108.718933,-2.530853,-353.789673,1.294281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1041,144300480,6,8.6203,-208.073608,20.643219,0.017642,-0.989942,-0.140369,-20.307617,-178.639343,-108.631386,-0.821777,-352.071716,1.987915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1042,144300514,6,8.690613,-208.156921,20.52533,0.017921,-0.99,-0.139928,-20.176666,-178.935898,-108.651047,2.540497,-355.535431,-0.636002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1043,144300548,6,8.785797,-208.141357,20.255676,0.01863,-0.990106,-0.139082,-20.018707,-179.169983,-108.666046,3.21225,-353.860443,-0.469604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1044,144300582,6,8.918243,-208.110168,20.041245,0.018004,-0.990139,-0.138927,-19.903687,-179.410049,-108.621925,2.337982,-354.133789,0.921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1045,144300628,6,8.918243,-208.110168,20.041245,0.018004,-0.990139,-0.138927,-19.903687,-179.410049,-108.621925,2.337982,-354.133789,0.921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1046,144300663,6,9.130188,-208.060745,20.123444,0.017646,-0.990055,-0.139568,-19.716675,-179.504349,-108.633026,3.523315,-350.863708,-0.143326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1047,144300698,6,9.411682,-208.0065,20.444077,0.017274,-0.990249,-0.138237,-19.44278,-179.555939,-108.697311,3.399689,-349.760437,-0.563675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1048,144300732,6,9.511902,-207.971466,20.558044,0.01644,-0.990382,-0.137381,-19.251343,-179.490112,-108.69239,14.376038,-346.806244,2.446167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1049,144300768,6,9.511902,-207.971466,20.558044,0.01644,-0.990382,-0.137381,-19.251343,-179.490112,-108.69239,14.376038,-346.806244,2.446167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050,144300803,6,9.62326,-207.945038,20.702301,0.016979,-0.990442,-0.136884,-19.115662,-179.520355,-108.502205,8.76239,-347.805847,4.600067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1051,144300836,6,9.62326,-207.945038,20.702301,0.016979,-0.990442,-0.136884,-19.115662,-179.520355,-108.502205,8.76239,-347.805847,4.600067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1052,144300872,6,9.503082,-208.149826,20.619446,0.017669,-0.990527,-0.136175,-19.037689,-179.669464,-108.421158,3.353424,-349.409607,2.788132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1053,144300906,6,9.223755,-208.472519,20.490112,0.018393,-0.990358,-0.137307,-19.286438,-180.239151,-108.516373,-0.798706,-356.194733,-2.321411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1054,144300941,6,9.223755,-208.472519,20.490112,0.018393,-0.990358,-0.137307,-19.286438,-180.239151,-108.516373,-0.798706,-356.194733,-2.321411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1055,144300975,6,8.984283,-208.507767,20.604233,0.018372,-0.990448,-0.136661,-19.523804,-180.358398,-108.502441,-1.946899,-352.028442,-0.648773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1056,144301010,6,8.83963,-208.378494,20.518707,0.019566,-0.990361,-0.137125,-19.651062,-180.303284,-108.582558,-1.428436,-349.094177,-2.350922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1057,144301046,6,8.712952,-208.180756,20.535446,0.01981,-0.99022,-0.1381,-19.79306,-180.132965,-108.627808,-2.454468,-345.691833,-1.50119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1058,144301080,6,8.712952,-208.180756,20.535446,0.01981,-0.99022,-0.1381,-19.79306,-180.132965,-108.627808,-2.454468,-345.691833,-1.50119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1059,144301115,6,8.552185,-207.85257,20.770142,0.020715,-0.990028,-0.139337,-20.142059,-179.568893,-108.454109,-5.134247,-342.112823,-0.158478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1060,144301148,6,8.397827,-207.606506,20.547119,0.020627,-0.990095,-0.138877,-20.29126,-179.319321,-108.398506,-4.187592,-342.301147,0.355255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1061,144301182,6,8.390625,-207.52005,20.921021,0.02128,-0.989954,-0.139777,-20.339722,-179.230469,-108.316475,-1.797028,-345.916748,1.345612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1062,144301217,6,8.321991,-207.48053,20.956528,0.021159,-0.989826,-0.140698,-20.412903,-179.030853,-108.217514,-2.362946,-343.129974,2.001205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1063,144301251,6,8.182343,-207.355743,20.749023,0.021508,-0.989749,-0.141188,-20.484283,-178.842865,-108.001328,-2.244965,-343.373993,4.806427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1064,144301285,6,8.099976,-207.189224,20.774963,0.021949,-0.989688,-0.141552,-20.568939,-178.580658,-107.785202,-2.58017,-341.463989,5.012512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1065,144301319,6,8.192535,-207.077728,21.097229,0.021558,-0.989484,-0.143026,-20.581238,-178.345856,-107.526497,-0.850769,-342.089752,6.086777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1066,144301354,6,8.365631,-206.993668,21.040253,0.021537,-0.989338,-0.144039,-20.482361,-178.103836,-107.399139,1.718536,-341.846588,3.223907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1067,144301387,6,8.878937,-207.106781,21.285522,0.021948,-0.989073,-0.145784,-20.128632,-177.918518,-107.50135,7.934753,-342.837555,-1.969009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1068,144301422,6,9.642181,-207.114304,21.202438,0.020313,-0.988469,-0.150057,-19.711365,-177.146729,-107.062973,9.62085,-329.200317,10.537292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1069,144301456,6,10.921112,-205.260864,20.062485,0.015803,-0.985531,-0.168755,-19.149994,-175.053314,-105.997231,13.144318,-298.714661,25.054657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1070,144301490,6,13.058716,-205.186401,19.455353,0.010425,-0.983284,-0.181782,-17.741852,-170.614258,-104.724976,33.207062,-241.196915,30.445679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1310,144354806,7,-27.202606,-173.717194,57.890442,0.011518,-0.995359,-0.095535,-32.559113,-158.608734,-80.521179,64.559875,-840.335571,98.169495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1311,144354841,7,-27.202606,-173.717194,57.890442,0.011518,-0.995359,-0.095535,-32.559113,-158.608734,-80.521179,64.559875,-840.335571,98.169495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1312,144354876,7,-27.202606,-173.717194,57.890442,0.011518,-0.995359,-0.095535,-32.559113,-158.608734,-80.521179,64.559875,-840.335571,98.169495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1313,144354912,7,2.460938,-170.956757,51.537994,0.002011,-0.995438,-0.095388,8.616394,-155.107819,-84.425446,-403.137054,22.435791,-90.164825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1314,144354946,7,-1.899628,-165.508499,49.013123,0.004866,-0.995043,-0.099326,1.764923,-147.994751,-86.943497,-462.769318,-106.554291,-84.925552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1315,144354981,7,-19.320465,-160.981995,47.629135,0.010071,-0.995127,-0.098085,-19.843903,-143.75058,-88.692696,-328.388,-385.445618,-6.46582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1316,144355018,7,-29.334869,-185.029022,56.517975,0.014671,-0.997003,-0.075953,-36.767334,-176.047958,-81.252747,260.524963,-793.483582,100.658875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1317,144355051,7,-26.514679,-190.304245,58.208771,0.014423,-0.997521,-0.068874,-33.941437,-183.045609,-79.57666,337.266602,-720.661316,87.151428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1318,144355085,7,-26.514679,-190.304245,58.208771,0.014423,-0.997521,-0.068874,-33.941437,-183.045609,-79.57666,337.266602,-720.661316,87.151428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1319,144355121,7,-22.447998,-194.458694,59.427917,0.012807,-0.998065,-0.060853,-29.146088,-188.607178,-78.201973,459.623718,-674.672607,80.867096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1320,144355155,7,-6.775055,-201.573578,61.397583,-0.002926,-0.998846,-0.04794,-9.673157,-196.901535,-75.712173,461.702271,-344.605865,42.399826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1321,144355190,7,3.383179,-200.476852,61.349548,-0.017718,-0.998894,-0.043544,5.123352,-195.556946,-74.865479,418.266174,-187.178284,10.486877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1322,144355227,7,12.783173,-187.205032,57.941772,-0.031314,-0.997852,-0.057538,21.816376,-179.32901,-76.600418,121.03363,91.329712,-74.124069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1323,144355274,7,13.196472,-181.268036,56.203186,-0.032571,-0.997632,-0.060578,23.691254,-173.040634,-77.72596,30.976898,-6.471298,-70.957001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1324,144355295,7,12.022034,-177.133392,54.987701,-0.031811,-0.997281,-0.066468,22.719849,-167.378571,-79.094559,-114.375717,131.171356,-104.676727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1325,144355329,7,12.022034,-177.133392,54.987701,-0.031811,-0.997281,-0.066468,22.719849,-167.378571,-79.094559,-114.375717,131.171356,-104.676727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1326,144355363,7,10.17804,-172.649017,53.58078,-0.028684,-0.996687,-0.076106,20.89621,-161.117096,-80.614914,-174.198318,33.162567,-102.07621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1327,144355398,7,10.17804,-172.649017,53.58078,-0.028684,-0.996687,-0.076106,20.89621,-161.117096,-80.614914,-174.198318,33.162567,-102.07621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1328,144355435,7,-21.069489,-183.478119,56.655121,-0.006866,-0.997707,-0.067339,-24.241364,-176.578308,-79.597046,669.28894,-998.04834,103.458557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
